0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
9.766867452201062e-05,0.0004303787327448,0.0002171602053011,8.976636599379372e-05,0.0,0.0002917882261333,0.0,0.0007835460015641,0.000927325521002,0.0,0.0005834500761653,5.778983950580896e-05,0.0001360891221878,0.0008511932765853,0.110253178277502,0.0,0.0,0.2006652813579872,0.0005652978866306,0.0007400242964936,0.0009572366844655,0.0005983171284334,0.2,0.0005637670197494,0.0,0.000279842042655,0.0,0.0008893378340991,4.73709513799538e-05,0.0,0.0,0.0005484673788684,0.0,0.0001433364038746,0.0,0.083568597179886,0.1668908581454448,0.0002338679937495,0.0008874961570292,0.0003636405982069,0.0,0.0,0.5003952623918545,0.0,0.0003001800878021,0.0003412757392363,0.0,0.0,0.0,0.0,0.0142249005830892,0.0,0.0009767476761184,0.0,0.0,0.0,0.0003062166509307,0.0,0.0,0.0,0.0,0.0,0.0003126591789305,0.0,0.0143470061821225,0.0202608347923785,0.0006419864596958,0.4537396570970407,0.0006758898149976,0.0,0.0009529189300267,0.0,0.9009535221763808,0.00020969103949,0.9004785271587966,0.0
0.0802507402699049,0.0,0.0,0.0,0.0,0.000426433313394,0.0197044266799403,0.001826992110419,0.0001332029084131,0.0,4.649610693339934e-05,0.0,0.0001518929911123,0.0008586103053503,0.0,0.0406824655501341,0.0230079394944259,0.0526341358612246,0.0280750052862253,0.0800515167297236,0.0405206746588821,0.0227845588619921,0.0528593694097857,0.0274995356960579,0.0002845064588739,0.0,0.0004703880442451,0.0009243770902348,0.0,0.0001523146688356,0.0001840838625436,0.0001445038115817,0.0,0.0009132602303987,0.0,0.0006929644525929,0.000398958550635,0.0254346671833639,0.0011258517430421,0.0033222695148263,0.0007622063942223,0.0001625457452717,0.0007634707237097,0.0003850631801555,0.3004505085596393,2.648763853404512e-06,0.0009121672694464,0.0002879803984592,0.0,0.0002127864282558,0.0,0.0043087609882292,0.0017623949466643,0.0,0.0002360308579976,0.0,0.0,0.0,0.0001399298214025,0.0001817455224963,1.0,0.0038374750860418,0.0003042065400033,0.0,0.0007930931917021,0.0,0.0,0.1826020285282131,0.0006123879780921,0.0004077771670807,0.0,0.0008389652274893,0.9979079346538926,0.0009976940131357,0.9967783486641104,0.9982157041695308
0.0052523276348083,0.0002376053065224,0.0,0.0006961650671984,0.0006148402862616,0.0010350624637761,0.0306785641253162,0.0013014057984287,0.0003948575462891,0.0010530744037218,0.0226663334211628,0.0050090200099061,0.0024193191605421,0.0007121592976502,0.0,0.0016959842010593,0.0047430020023989,0.0048016804511765,5.1440975337382014e-05,0.0,0.0,0.0,0.2005878287423809,0.0,9.553215973392322e-05,0.0013256573520419,0.000408828803847,0.0,0.0,0.0002429568029995,0.0001544571772083,0.0,0.0008684279958495,0.0002331067168416,8.057230361481919e-05,0.0001812180492995,0.0004630558833175,0.0383835799134398,0.0009424311627978,0.0052782558329499,0.0003016888241198,0.0008896083836847,0.0004791015900985,0.0,0.2,0.0,0.0,0.0,0.0,0.0003926869776309,0.0138400107208384,0.0066823150252362,0.0012124292643011,0.0034107546209753,0.0003587855469971,0.0,7.31584222174444e-05,0.0007933425860806,0.0010272111660823,0.0,0.9003261564062002,0.00217494983822,0.0,0.0048163726052508,0.0,0.0,0.0001948262990022,0.1824802787286542,0.0002579636871822,0.0007453013108947,0.0,0.0005960936678251,0.9968027787379268,0.0009055837249816,0.9978064834020908,0.996862522203542
0.9186379231433642,0.0045480037250506,0.0203433978909904,0.0,0.0058021285180589,0.0306507275287846,0.0,0.0093847125202024,0.0314283089100166,0.0353033342069757,0.0,0.1362267000782207,0.0535276114149809,0.0,4.208344296026252e-05,0.0,0.0069921417017779,0.092230459468998,0.0001394269616324,0.9171072089869337,0.0007466102067326,0.0127220299145679,0.6921538231250173,0.0008838475915801,0.918272133692868,0.0010111020653786,0.0084852620356666,0.091798891881087,0.0001080842998238,1.0,0.0009238727570944,0.0,0.0,0.0032822152571789,0.0198682284326085,0.0008619156354987,0.0003560958128718,0.0005703058240462,0.0349396435697539,0.1639869806283382,0.0771880790893663,0.0060646451065434,0.0009549902794888,0.0007530104906331,0.3500000000000001,0.0352534393988099,0.0151045481175838,0.0008986376448313,0.0008827554094129,0.0005984051747047,0.0284299099582405,0.1646280727968539,0.0091213821517149,0.1367510184959302,0.000235753383835,0.0,0.0,0.0,0.0044187541728426,0.0009216449431669,0.0,0.0062817698915544,0.0,0.201582015071545,1.0,0.9993796958238056,0.0026968725336679,0.453994088603404,0.0,0.0007243830348433,0.0009458389780462,0.000921669316126,0.998306261683374,0.0005481266919643,0.9971594409889888,0.9966553534649076
0.0035174824045442,0.0,0.0,0.0,0.0004511887284211,0.0,0.0005411614970055,0.0,0.0,0.0,0.0003440956147078,0.0,0.0,0.0001147375826478,0.0007225970730885,0.0041575591905129,0.0,0.8029659855640316,0.0028231247483229,0.0033062056331535,0.0032277111153281,0.0,0.0040695909390641,0.0040974243438223,0.0,0.0,0.0,0.000577091024613,0.0,0.0003939944834499,0.0005573907918822,0.0005548151236975,0.0,0.0,0.0001751992703927,0.0,0.0,0.0,0.0,0.0,0.0005995917691412,0.0,0.5000376702976631,0.8,9.3051538597691e-05,0.0009188666816668,0.0003040563806251,0.0,0.0,2.003370463650045e-05,7.235498940690399e-05,0.0003627850212076,0.0,0.0,0.0,0.0009128114455918,0.0,0.0008079679098564,8.76119001546527e-05,0.0,1.0,0.0,0.000448335273223,0.0,0.0147395757774857,0.0003800500403824,0.000399244108501,0.4542008953485688,0.0005135572854737,0.0002721221108942,0.0,0.0,0.0005927829490346,0.0009183332060704,0.0,0.0001819683306473
0.7977255502385555,0.0,0.0010782507510339,0.0001530899588078,0.0006462020378073,0.0154664168837611,0.0006310476375371,0.0028740315645499,0.0179795014683124,0.0123778351340803,0.0,0.0129994252841268,0.0251385816088697,0.0006981489609333,0.0,0.030440572610132,0.102413132952787,0.044621094875454,0.0,0.7960561879561867,0.0662013588804802,0.1412493220461254,0.0494502103782209,0.0008937451208829,0.7973603653436323,0.0569286139705904,0.1339981073470102,0.2505685612906057,0.0002366287581018,0.999066149182951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118119352111184,0.017785891842029,0.0249859736905337,0.0015584895472402,0.0,0.0,0.200277523514733,0.0006741520888494,0.001159642038553,0.0,0.0005664688766276,0.0,0.0135673442824066,0.0185004329990184,0.0030473290076339,0.0134830790154655,3.461703440457753e-05,0.0,0.0001093756173228,0.0,0.0004131494125459,0.0,0.0,0.0045414946200718,0.0008499338239063,0.0131223382243995,0.0214992816044891,0.0217310663578147,0.0007754695339009,0.7282437101280139,0.0009379434093407,0.0008098966910998,0.0,0.0009840224868289,0.978293360630058,0.0,0.1796964257700559,0.9782613610588814
0.0003844781969045,0.0,0.0004730516514128,0.0007635370202277,0.0,0.000924033074666,0.0398720491567652,0.0033095698648543,0.0,0.0047746977277414,0.1613800647788568,0.0241411386056669,0.0006783782445173,0.0007259458852681,0.0011271078206257,0.0008901136557972,0.0002679953954893,0.0007395205042355,0.0008943043369301,0.0005015297237727,0.0003991501204495,0.0009359311332084,0.000632833010749,0.0,0.0,0.0,0.0,0.0,0.0,0.0002082356080417,0.0,0.0007907717685764,0.000935589343597,9.635720579377178e-05,0.0,0.0010262038705397,0.0024770240004488,0.0502010635908962,0.0055351480830301,0.0169543118325869,0.0133328091870487,0.0,0.0,1.1732767650616703e-05,0.0,0.0,4.994088450852852e-05,0.0005011900458579,0.0,0.0008483175332415,0.0148091441359253,0.025213523608272,0.0023192783982877,0.0244244728162307,0.0,0.0,0.0004801950512353,0.0003610289622856,0.000244768857132,0.0004210568054446,0.0,0.0030379160037406,0.0003524849645549,0.0254246836016453,8.73561076561904e-05,0.0,0.0,0.1822388554761302,0.0,0.0,6.107442912556361e-05,0.0008442229235343,0.0,0.0,0.0,0.0
0.0005827287899839,0.0,0.0,0.0,0.0001546213197234,0.0049944264094176,0.1587801282729611,0.0120014906533697,0.0,0.0018888128394272,0.0476081918816026,0.0073795935071808,0.0009255406396804,0.0,0.0004258056909967,0.0007401256706563,0.0002952921164643,5.514892673518304e-06,0.0005908147287415,0.0,0.0,3.990474914167641e-05,0.0003881128229457,0.0,0.0,0.0,0.0002465893460402,0.0007744059047986,0.0002418109849467,0.0,0.0009611602655745,0.0007435714695109,5.441522290648093e-06,0.0008498707685031,9.206828507917412e-05,0.0008712391096582,0.0007090643157066,0.0836239113218805,0.0046761376195632,0.0198946900303383,0.0057516875593231,0.0,0.0009042853945908,0.0,0.0,0.0007726093321731,0.0,0.0008157511887086,0.0,0.0003222350230161,0.0139650345479124,0.0251808863414885,0.0114966949012337,0.0066969117983186,0.0,0.0,0.0,0.00081546591497,0.0005263011069471,0.0009013634878289,0.000345164622593,0.0136525126264232,0.0,0.0082373818459476,0.0,0.0,0.0,0.1827772356768527,0.0,0.0,0.00036069733203,0.0,0.9796665535425436,0.0,0.9783625205014694,0.9782713471097934
0.0025195838614401,0.0,0.0,0.0,0.0009409873871919,0.0,0.0,0.0,0.0001820538017409,0.00028651764933,0.0,0.0009985559878443,0.0,0.0004428133359199,0.0002773904719859,0.0031169839834954,0.9009524513269076,0.3032701590745571,0.0030289164869371,0.0028870636430578,0.0021618767531638,1.0,0.3516158520804089,0.0019773857424255,0.0,4.399254725996493e-05,0.0005461671081097,0.0009174818461131,0.0,0.0,0.0001793894460271,0.0004907961478945,0.0006963007606939,0.0008846011727082,0.0009668524845212,0.0,0.0,0.0,0.0003698688773671,0.0003135239168816,0.0007241251917024,0.0,0.4999955538156507,0.0001621638593441,6.938893903907227e-17,0.0,0.0007320775645524,0.0,0.0,0.0,0.0,0.0009599246526846,0.2,0.0007142498350091,0.0,0.0,0.0,0.0,0.0003427669573403,0.0,1.0,0.0002783737984507,0.0,0.0,0.0192723147266977,0.0,0.0006448134767113,0.4548522968676818,0.0004526849288356,7.384600216478088e-05,0.0,0.0,1.0,1.0,1.0,0.0004745084851929
0.0,0.0002126162660901,0.0004180684460923,0.0002696642878089,0.0009188516691779,0.0003127248602449,0.0388001779396095,0.001726169032304,6.983370985416793e-05,0.0051149147396154,0.1578261454985652,0.0236997363663416,0.0,0.0,0.0008738150139804,0.0006921837271679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007125523592455,0.0,0.0001193648116468,0.0005505853967778,0.0,0.0,0.0,0.0,5.905558081199897e-05,0.0,0.001191092093316,0.0017583247047126,0.0486580411858056,0.0043643326017908,0.0176730001748252,0.0129821100713153,0.0009309050736182,0.000381569552313,0.0009746975141479,0.000248911153648,0.0,2.126345669504204e-06,0.0,0.0,0.0,0.0140764476330004,0.0256855509904229,0.0022224691052166,0.024018296234376,0.0,0.0,0.0,0.0009414628855412,0.0,0.0,0.0002257335062339,0.0023407052994015,0.0007637930061936,0.0244265677653337,0.0009327799428757,1.5271094481529747e-05,0.0,0.1819171829637723,0.0008616374345959,4.152287448372105e-05,0.0,0.0007547975783482,0.0,0.0,0.0,0.0
